iso3,country,year,indicator,value
THA,Thailand,1995,internet_users_pct,0.0748
THA,Thailand,1996,internet_users_pct,0.115
THA,Thailand,1997,internet_users_pct,0.361
THA,Thailand,1998,internet_users_pct,1.09
THA,Thailand,1999,internet_users_pct,2.43
THA,Thailand,2000,internet_users_pct,3.68904
THA,Thailand,2001,internet_users_pct,5.55633
THA,Thailand,2002,internet_users_pct,7.53125
THA,Thailand,2003,internet_users_pct,9.29903
THA,Thailand,2004,internet_users_pct,10.6773
THA,Thailand,2005,internet_users_pct,15.026
THA,Thailand,2006,internet_users_pct,17.1607
THA,Thailand,2007,internet_users_pct,20.03
THA,Thailand,2008,internet_users_pct,18.2
THA,Thailand,2009,internet_users_pct,20.1
THA,Thailand,2010,internet_users_pct,22.4
THA,Thailand,2011,internet_users_pct,23.6699
THA,Thailand,2012,internet_users_pct,26.46
THA,Thailand,2013,internet_users_pct,28.94
THA,Thailand,2014,internet_users_pct,34.8861
THA,Thailand,2015,internet_users_pct,39.3161
THA,Thailand,2016,internet_users_pct,47.505
THA,Thailand,2017,internet_users_pct,52.8919
THA,Thailand,2018,internet_users_pct,56.8175
THA,Thailand,2019,internet_users_pct,66.6524
THA,Thailand,2020,internet_users_pct,77.8437
THA,Thailand,2021,internet_users_pct,85.2696
THA,Thailand,2022,internet_users_pct,87.9772
THA,Thailand,2023,internet_users_pct,89.5353
TLS,Timor-Leste,1990,internet_users_pct,0.0
TLS,Timor-Leste,2002,internet_users_pct,0.0
TLS,Timor-Leste,2005,internet_users_pct,0.0990318
TLS,Timor-Leste,2006,internet_users_pct,0.5
TLS,Timor-Leste,2007,internet_users_pct,1.0
TLS,Timor-Leste,2008,internet_users_pct,1.5
TLS,Timor-Leste,2009,internet_users_pct,2.0
TLS,Timor-Leste,2010,internet_users_pct,3.0
TLS,Timor-Leste,2011,internet_users_pct,4.0
TLS,Timor-Leste,2012,internet_users_pct,7.0
TLS,Timor-Leste,2013,internet_users_pct,11.0
TLS,Timor-Leste,2014,internet_users_pct,17.5
TLS,Timor-Leste,2015,internet_users_pct,18.6
TLS,Timor-Leste,2016,internet_users_pct,21.2
TLS,Timor-Leste,2017,internet_users_pct,24.2
TLS,Timor-Leste,2018,internet_users_pct,27.6
TLS,Timor-Leste,2019,internet_users_pct,28.0046
TLS,Timor-Leste,2020,internet_users_pct,32.0127
TLS,Timor-Leste,2021,internet_users_pct,35.042
TLS,Timor-Leste,2022,internet_users_pct,34.5102
TLS,Timor-Leste,2023,internet_users_pct,34.0207
TGO,Togo,1990,internet_users_pct,0.0
TGO,Togo,1991,internet_users_pct,0.0
TGO,Togo,1992,internet_users_pct,0.0
TGO,Togo,1993,internet_users_pct,0.0
TGO,Togo,1994,internet_users_pct,0.0
TGO,Togo,1995,internet_users_pct,0.0
TGO,Togo,1996,internet_users_pct,0.0109
TGO,Togo,1997,internet_users_pct,0.211
TGO,Togo,1998,internet_users_pct,0.306
TGO,Togo,1999,internet_users_pct,0.59
TGO,Togo,2000,internet_users_pct,0.8
TGO,Togo,2001,internet_users_pct,0.9
TGO,Togo,2002,internet_users_pct,1.0
TGO,Togo,2003,internet_users_pct,1.2
TGO,Togo,2004,internet_users_pct,1.5
TGO,Togo,2005,internet_users_pct,1.8
TGO,Togo,2006,internet_users_pct,2.0
TGO,Togo,2007,internet_users_pct,2.2
TGO,Togo,2008,internet_users_pct,2.4
TGO,Togo,2009,internet_users_pct,2.6
TGO,Togo,2010,internet_users_pct,3.0
TGO,Togo,2011,internet_users_pct,3.5
TGO,Togo,2012,internet_users_pct,4.0
TGO,Togo,2013,internet_users_pct,4.5
TGO,Togo,2014,internet_users_pct,5.7
TGO,Togo,2015,internet_users_pct,7.12
TGO,Togo,2016,internet_users_pct,11.31
TGO,Togo,2017,internet_users_pct,12.3602
TGO,Togo,2018,internet_users_pct,15.5
TGO,Togo,2019,internet_users_pct,20.7273
TGO,Togo,2020,internet_users_pct,29.0237
TGO,Togo,2021,internet_users_pct,30.3384
TGO,Togo,2022,internet_users_pct,35.5105
TGO,Togo,2023,internet_users_pct,37.0223
TON,Tonga,1990,internet_users_pct,0.0
TON,Tonga,1995,internet_users_pct,0.123
TON,Tonga,1996,internet_users_pct,0.164
TON,Tonga,1997,internet_users_pct,0.511
TON,Tonga,1998,internet_users_pct,0.765
TON,Tonga,1999,internet_users_pct,1.02
TON,Tonga,2000,internet_users_pct,2.4344
TON,Tonga,2001,internet_users_pct,2.82537
TON,Tonga,2002,internet_users_pct,2.9073
TON,Tonga,2003,internet_users_pct,2.98582
TON,Tonga,2004,internet_users_pct,3.95237
TON,Tonga,2005,internet_users_pct,4.90778
TON,Tonga,2006,internet_users_pct,5.85394
TON,Tonga,2007,internet_users_pct,7.17987
TON,Tonga,2008,internet_users_pct,8.11077
TON,Tonga,2009,internet_users_pct,10.0
TON,Tonga,2010,internet_users_pct,16.0
TON,Tonga,2011,internet_users_pct,25.0
TON,Tonga,2012,internet_users_pct,30.0
TON,Tonga,2013,internet_users_pct,32.754
TON,Tonga,2014,internet_users_pct,35.9544
TON,Tonga,2015,internet_users_pct,38.6513
TON,Tonga,2016,internet_users_pct,39.95
TON,Tonga,2017,internet_users_pct,46.2
TON,Tonga,2021,internet_users_pct,57.5486
TON,Tonga,2022,internet_users_pct,57.7181
TON,Tonga,2023,internet_users_pct,58.5334
TTO,Trinidad and Tobago,1990,internet_users_pct,0.0
TTO,Trinidad and Tobago,1995,internet_users_pct,0.158
TTO,Trinidad and Tobago,1996,internet_users_pct,0.393
TTO,Trinidad and Tobago,1997,internet_users_pct,1.17
TTO,Trinidad and Tobago,1998,internet_users_pct,2.72
TTO,Trinidad and Tobago,1999,internet_users_pct,5.81
TTO,Trinidad and Tobago,2000,internet_users_pct,7.72141
TTO,Trinidad and Tobago,2001,internet_users_pct,15.3846
TTO,Trinidad and Tobago,2002,internet_users_pct,21.9987
TTO,Trinidad and Tobago,2003,internet_users_pct,25.9718
TTO,Trinidad and Tobago,2004,internet_users_pct,27.0243
TTO,Trinidad and Tobago,2005,internet_users_pct,28.9767
TTO,Trinidad and Tobago,2006,internet_users_pct,30.0037
TTO,Trinidad and Tobago,2007,internet_users_pct,32.3
TTO,Trinidad and Tobago,2008,internet_users_pct,34.8
TTO,Trinidad and Tobago,2009,internet_users_pct,44.3
TTO,Trinidad and Tobago,2010,internet_users_pct,48.5
TTO,Trinidad and Tobago,2011,internet_users_pct,55.2
TTO,Trinidad and Tobago,2012,internet_users_pct,57.5
TTO,Trinidad and Tobago,2013,internet_users_pct,59.9
TTO,Trinidad and Tobago,2014,internet_users_pct,62.4
TTO,Trinidad and Tobago,2015,internet_users_pct,65.1
TTO,Trinidad and Tobago,2016,internet_users_pct,67.8
TTO,Trinidad and Tobago,2017,internet_users_pct,70.6
TTO,Trinidad and Tobago,2018,internet_users_pct,72.8
TTO,Trinidad and Tobago,2019,internet_users_pct,75.0
TTO,Trinidad and Tobago,2020,internet_users_pct,77.2813
TTO,Trinidad and Tobago,2021,internet_users_pct,84.3658
TTO,Trinidad and Tobago,2022,internet_users_pct,84.4957
TTO,Trinidad and Tobago,2023,internet_users_pct,84.6994
TUN,Tunisia,1990,internet_users_pct,0.0
TUN,Tunisia,1994,internet_users_pct,0.00738
TUN,Tunisia,1995,internet_users_pct,0.0112
TUN,Tunisia,1996,internet_users_pct,0.0276
TUN,Tunisia,1997,internet_users_pct,0.0437
TUN,Tunisia,1998,internet_users_pct,0.108
TUN,Tunisia,1999,internet_users_pct,1.6
TUN,Tunisia,2000,internet_users_pct,2.75074
TUN,Tunisia,2001,internet_users_pct,4.29797
TUN,Tunisia,2002,internet_users_pct,5.25289
TUN,Tunisia,2003,internet_users_pct,6.49085
TUN,Tunisia,2004,internet_users_pct,8.52882
TUN,Tunisia,2005,internet_users_pct,9.65509
TUN,Tunisia,2006,internet_users_pct,12.9864
TUN,Tunisia,2007,internet_users_pct,17.1
TUN,Tunisia,2008,internet_users_pct,27.53
TUN,Tunisia,2009,internet_users_pct,34.07
TUN,Tunisia,2010,internet_users_pct,36.8
TUN,Tunisia,2011,internet_users_pct,39.1
TUN,Tunisia,2012,internet_users_pct,41.4416
TUN,Tunisia,2013,internet_users_pct,43.8
TUN,Tunisia,2014,internet_users_pct,46.16
TUN,Tunisia,2015,internet_users_pct,46.5
TUN,Tunisia,2016,internet_users_pct,49.6
TUN,Tunisia,2017,internet_users_pct,55.5002
TUN,Tunisia,2018,internet_users_pct,64.1908
TUN,Tunisia,2019,internet_users_pct,66.7
TUN,Tunisia,2020,internet_users_pct,68.5564
TUN,Tunisia,2021,internet_users_pct,68.3155
TUN,Tunisia,2022,internet_users_pct,70.5532
TUN,Tunisia,2023,internet_users_pct,72.3542
TUR,Turkiye,1990,internet_users_pct,0.0
TUR,Turkiye,1993,internet_users_pct,0.00846
TUR,Turkiye,1994,internet_users_pct,0.0499
TUR,Turkiye,1995,internet_users_pct,0.0817
TUR,Turkiye,1996,internet_users_pct,0.193
TUR,Turkiye,1997,internet_users_pct,0.474
TUR,Turkiye,1998,internet_users_pct,0.699
TUR,Turkiye,1999,internet_users_pct,2.29
TUR,Turkiye,2000,internet_users_pct,3.76169
TUR,Turkiye,2001,internet_users_pct,5.18948
TUR,Turkiye,2002,internet_users_pct,11.38
TUR,Turkiye,2003,internet_users_pct,12.33
TUR,Turkiye,2004,internet_users_pct,14.58
TUR,Turkiye,2005,internet_users_pct,15.46
TUR,Turkiye,2006,internet_users_pct,18.24
TUR,Turkiye,2007,internet_users_pct,28.63
TUR,Turkiye,2008,internet_users_pct,34.37
TUR,Turkiye,2009,internet_users_pct,36.4
TUR,Turkiye,2010,internet_users_pct,39.82
TUR,Turkiye,2011,internet_users_pct,43.0657
TUR,Turkiye,2012,internet_users_pct,45.13
TUR,Turkiye,2013,internet_users_pct,46.25
TUR,Turkiye,2014,internet_users_pct,51.0374
TUR,Turkiye,2015,internet_users_pct,53.745
TUR,Turkiye,2016,internet_users_pct,58.3477
TUR,Turkiye,2017,internet_users_pct,64.6846
TUR,Turkiye,2018,internet_users_pct,71.0428
TUR,Turkiye,2019,internet_users_pct,73.9767
TUR,Turkiye,2020,internet_users_pct,77.6696
TUR,Turkiye,2021,internet_users_pct,81.4084
TUR,Turkiye,2022,internet_users_pct,83.4372
TUR,Turkiye,2023,internet_users_pct,85.9607
TKM,Turkmenistan,1990,internet_users_pct,0.0
TKM,Turkmenistan,1999,internet_users_pct,0.045
TKM,Turkmenistan,2000,internet_users_pct,0.133282
TKM,Turkmenistan,2001,internet_users_pct,0.17521
TKM,Turkmenistan,2002,internet_users_pct,0.302132
TKM,Turkmenistan,2003,internet_users_pct,0.425183
TKM,Turkmenistan,2004,internet_users_pct,0.754054
TKM,Turkmenistan,2005,internet_users_pct,0.997257
TKM,Turkmenistan,2006,internet_users_pct,1.31957
TKM,Turkmenistan,2007,internet_users_pct,1.40636
TKM,Turkmenistan,2008,internet_users_pct,1.75
TKM,Turkmenistan,2009,internet_users_pct,1.95
TKM,Turkmenistan,2010,internet_users_pct,3.0
TKM,Turkmenistan,2011,internet_users_pct,5.0
TKM,Turkmenistan,2012,internet_users_pct,7.1958
TKM,Turkmenistan,2013,internet_users_pct,9.6
TKM,Turkmenistan,2014,internet_users_pct,12.2
TKM,Turkmenistan,2015,internet_users_pct,14.9968
TKM,Turkmenistan,2016,internet_users_pct,17.9903
TKM,Turkmenistan,2017,internet_users_pct,21.251
TCA,Turks and Caicos Islands,1990,internet_users_pct,0.0
TUV,Tuvalu,1990,internet_users_pct,0.0
TUV,Tuvalu,2000,internet_users_pct,5.24164
TUV,Tuvalu,2001,internet_users_pct,5.7
TUV,Tuvalu,2002,internet_users_pct,6.3
TUV,Tuvalu,2003,internet_users_pct,6.9
TUV,Tuvalu,2004,internet_users_pct,7.6
TUV,Tuvalu,2005,internet_users_pct,8.3
TUV,Tuvalu,2006,internet_users_pct,9.1
TUV,Tuvalu,2007,internet_users_pct,10.0
TUV,Tuvalu,2008,internet_users_pct,11.2
TUV,Tuvalu,2009,internet_users_pct,12.8
TUV,Tuvalu,2010,internet_users_pct,14.6
TUV,Tuvalu,2011,internet_users_pct,16.5
TUV,Tuvalu,2012,internet_users_pct,18.7
TUV,Tuvalu,2013,internet_users_pct,21.2
TUV,Tuvalu,2014,internet_users_pct,24.1
TUV,Tuvalu,2015,internet_users_pct,27.3
TUV,Tuvalu,2016,internet_users_pct,31.0
TUV,Tuvalu,2017,internet_users_pct,35.2
TUV,Tuvalu,2018,internet_users_pct,42.2865
TUV,Tuvalu,2019,internet_users_pct,50.7996
TUV,Tuvalu,2020,internet_users_pct,61.0265
TUV,Tuvalu,2021,internet_users_pct,73.3124
TUV,Tuvalu,2022,internet_users_pct,73.5846
TUV,Tuvalu,2023,internet_users_pct,74.3146
UGA,Uganda,1990,internet_users_pct,0.0
UGA,Uganda,1995,internet_users_pct,0.00286
UGA,Uganda,1996,internet_users_pct,0.00463
UGA,Uganda,1997,internet_users_pct,0.0103
UGA,Uganda,1998,internet_users_pct,0.0653
UGA,Uganda,1999,internet_users_pct,0.106
UGA,Uganda,2000,internet_users_pct,0.163714
UGA,Uganda,2001,internet_users_pct,0.237945
UGA,Uganda,2002,internet_users_pct,0.384094
UGA,Uganda,2003,internet_users_pct,0.46485
UGA,Uganda,2004,internet_users_pct,0.719971
UGA,Uganda,2005,internet_users_pct,1.74221
UGA,Uganda,2006,internet_users_pct,2.52936
UGA,Uganda,2007,internet_users_pct,3.67197
UGA,Uganda,2008,internet_users_pct,3.88
UGA,Uganda,2009,internet_users_pct,4.1
UGA,Uganda,2010,internet_users_pct,4.3
UGA,Uganda,2011,internet_users_pct,4.6
UGA,Uganda,2012,internet_users_pct,4.8
UGA,Uganda,2013,internet_users_pct,5.1
UGA,Uganda,2014,internet_users_pct,5.4
UGA,Uganda,2015,internet_users_pct,5.8
UGA,Uganda,2016,internet_users_pct,5.9
UGA,Uganda,2020,internet_users_pct,7.4
UGA,Uganda,2021,internet_users_pct,10.0
UGA,Uganda,2022,internet_users_pct,11.1246
UGA,Uganda,2023,internet_users_pct,15.2524
UKR,Ukraine,1990,internet_users_pct,0.0
UKR,Ukraine,1993,internet_users_pct,0.000777
UKR,Ukraine,1994,internet_users_pct,0.0136
UKR,Ukraine,1995,internet_users_pct,0.0431
UKR,Ukraine,1996,internet_users_pct,0.0986
UKR,Ukraine,1997,internet_users_pct,0.199
UKR,Ukraine,1998,internet_users_pct,0.301
UKR,Ukraine,1999,internet_users_pct,0.405
UKR,Ukraine,2000,internet_users_pct,0.716184
UKR,Ukraine,2001,internet_users_pct,1.23876
UKR,Ukraine,2002,internet_users_pct,1.87389
UKR,Ukraine,2003,internet_users_pct,3.14813
UKR,Ukraine,2004,internet_users_pct,3.48948
UKR,Ukraine,2005,internet_users_pct,3.74976
UKR,Ukraine,2006,internet_users_pct,4.50612
UKR,Ukraine,2007,internet_users_pct,6.55
UKR,Ukraine,2008,internet_users_pct,11.0
UKR,Ukraine,2009,internet_users_pct,17.9
UKR,Ukraine,2010,internet_users_pct,23.3
UKR,Ukraine,2011,internet_users_pct,28.7083
UKR,Ukraine,2012,internet_users_pct,35.27
UKR,Ukraine,2013,internet_users_pct,40.9541
UKR,Ukraine,2014,internet_users_pct,46.236
UKR,Ukraine,2015,internet_users_pct,48.8846
UKR,Ukraine,2016,internet_users_pct,53.001
UKR,Ukraine,2017,internet_users_pct,58.8895
UKR,Ukraine,2018,internet_users_pct,62.5532
UKR,Ukraine,2019,internet_users_pct,70.1248
UKR,Ukraine,2020,internet_users_pct,75.0379
UKR,Ukraine,2021,internet_users_pct,79.2183
UKR,Ukraine,2022,internet_users_pct,82.6753
UKR,Ukraine,2023,internet_users_pct,82.3755
ARE,United Arab Emirates,1990,internet_users_pct,0.0
ARE,United Arab Emirates,1995,internet_users_pct,0.103
ARE,United Arab Emirates,1996,internet_users_pct,0.375
ARE,United Arab Emirates,1997,internet_users_pct,3.3
ARE,United Arab Emirates,1998,internet_users_pct,6.91
ARE,United Arab Emirates,1999,internet_users_pct,14.9
ARE,United Arab Emirates,2000,internet_users_pct,23.6253
ARE,United Arab Emirates,2001,internet_users_pct,26.2718
ARE,United Arab Emirates,2002,internet_users_pct,28.3165
ARE,United Arab Emirates,2003,internet_users_pct,29.478
ARE,United Arab Emirates,2004,internet_users_pct,30.1313
ARE,United Arab Emirates,2005,internet_users_pct,40.0
ARE,United Arab Emirates,2006,internet_users_pct,52.0
ARE,United Arab Emirates,2007,internet_users_pct,61.0
ARE,United Arab Emirates,2008,internet_users_pct,63.0
ARE,United Arab Emirates,2009,internet_users_pct,64.0
ARE,United Arab Emirates,2010,internet_users_pct,68.0
ARE,United Arab Emirates,2011,internet_users_pct,78.0
ARE,United Arab Emirates,2012,internet_users_pct,85.0
ARE,United Arab Emirates,2013,internet_users_pct,88.0
ARE,United Arab Emirates,2014,internet_users_pct,90.4
ARE,United Arab Emirates,2015,internet_users_pct,90.5
ARE,United Arab Emirates,2016,internet_users_pct,90.6
ARE,United Arab Emirates,2017,internet_users_pct,94.8199
ARE,United Arab Emirates,2018,internet_users_pct,98.45
ARE,United Arab Emirates,2019,internet_users_pct,99.15
ARE,United Arab Emirates,2020,internet_users_pct,100.0
ARE,United Arab Emirates,2021,internet_users_pct,100.0
ARE,United Arab Emirates,2022,internet_users_pct,100.0
ARE,United Arab Emirates,2023,internet_users_pct,100.0
GBR,United Kingdom,1990,internet_users_pct,0.0874
GBR,United Kingdom,1991,internet_users_pct,0.174
GBR,United Kingdom,1992,internet_users_pct,0.261
GBR,United Kingdom,1993,internet_users_pct,0.52
GBR,United Kingdom,1994,internet_users_pct,1.04
GBR,United Kingdom,1995,internet_users_pct,1.9
GBR,United Kingdom,1996,internet_users_pct,4.12
GBR,United Kingdom,1997,internet_users_pct,7.39
GBR,United Kingdom,1998,internet_users_pct,13.7
GBR,United Kingdom,1999,internet_users_pct,21.3
GBR,United Kingdom,2000,internet_users_pct,26.8218
GBR,United Kingdom,2001,internet_users_pct,33.4811
GBR,United Kingdom,2002,internet_users_pct,56.48
GBR,United Kingdom,2003,internet_users_pct,64.82
GBR,United Kingdom,2004,internet_users_pct,65.61
GBR,United Kingdom,2005,internet_users_pct,70.0
GBR,United Kingdom,2006,internet_users_pct,68.82
GBR,United Kingdom,2007,internet_users_pct,75.09
GBR,United Kingdom,2008,internet_users_pct,78.39
GBR,United Kingdom,2009,internet_users_pct,83.56
GBR,United Kingdom,2010,internet_users_pct,85.0
GBR,United Kingdom,2011,internet_users_pct,85.38
GBR,United Kingdom,2012,internet_users_pct,87.48
GBR,United Kingdom,2013,internet_users_pct,89.8441
GBR,United Kingdom,2014,internet_users_pct,91.6133
GBR,United Kingdom,2015,internet_users_pct,92.0003
GBR,United Kingdom,2016,internet_users_pct,94.7758
GBR,United Kingdom,2017,internet_users_pct,90.4246
GBR,United Kingdom,2018,internet_users_pct,90.692
GBR,United Kingdom,2019,internet_users_pct,92.5166
GBR,United Kingdom,2020,internet_users_pct,94.8182
GBR,United Kingdom,2021,internet_users_pct,96.1965
GBR,United Kingdom,2022,internet_users_pct,96.2989
GBR,United Kingdom,2023,internet_users_pct,96.2988
USA,United States,1990,internet_users_pct,0.785
USA,United States,1991,internet_users_pct,1.16
USA,United States,1992,internet_users_pct,1.72
USA,United States,1993,internet_users_pct,2.27
USA,United States,1994,internet_users_pct,4.86
USA,United States,1995,internet_users_pct,9.24
USA,United States,1996,internet_users_pct,16.4
USA,United States,1997,internet_users_pct,21.6
USA,United States,1998,internet_users_pct,30.1
USA,United States,1999,internet_users_pct,35.8
USA,United States,2000,internet_users_pct,43.0792
USA,United States,2001,internet_users_pct,49.0808
USA,United States,2002,internet_users_pct,58.7854
USA,United States,2003,internet_users_pct,61.6971
USA,United States,2004,internet_users_pct,64.7583
USA,United States,2005,internet_users_pct,67.9681
USA,United States,2006,internet_users_pct,68.9312
USA,United States,2007,internet_users_pct,75.0
USA,United States,2008,internet_users_pct,74.0
USA,United States,2009,internet_users_pct,71.0
USA,United States,2010,internet_users_pct,71.69
USA,United States,2011,internet_users_pct,69.7295
USA,United States,2012,internet_users_pct,74.7
USA,United States,2013,internet_users_pct,71.4
USA,United States,2014,internet_users_pct,73.0
USA,United States,2015,internet_users_pct,74.5542
USA,United States,2016,internet_users_pct,85.5444
USA,United States,2017,internet_users_pct,87.2749
USA,United States,2018,internet_users_pct,88.4989
USA,United States,2019,internet_users_pct,89.4303
USA,United States,2020,internet_users_pct,90.3447
USA,United States,2021,internet_users_pct,91.2684
USA,United States,2022,internet_users_pct,92.2016
USA,United States,2023,internet_users_pct,93.1444
URY,Uruguay,1990,internet_users_pct,0.0
URY,Uruguay,1994,internet_users_pct,0.0625
URY,Uruguay,1995,internet_users_pct,0.31
URY,Uruguay,1996,internet_users_pct,1.85
URY,Uruguay,1997,internet_users_pct,3.36
URY,Uruguay,1998,internet_users_pct,6.99
URY,Uruguay,1999,internet_users_pct,9.97
URY,Uruguay,2000,internet_users_pct,10.5391
URY,Uruguay,2001,internet_users_pct,11.1214
URY,Uruguay,2002,internet_users_pct,11.4195
URY,Uruguay,2003,internet_users_pct,15.9371
URY,Uruguay,2004,internet_users_pct,17.0631
URY,Uruguay,2005,internet_users_pct,20.0882
URY,Uruguay,2006,internet_users_pct,29.4
URY,Uruguay,2007,internet_users_pct,34.0
URY,Uruguay,2008,internet_users_pct,39.3
URY,Uruguay,2009,internet_users_pct,41.8
URY,Uruguay,2010,internet_users_pct,46.4
URY,Uruguay,2011,internet_users_pct,51.4047
URY,Uruguay,2012,internet_users_pct,54.4538
URY,Uruguay,2013,internet_users_pct,57.69
URY,Uruguay,2014,internet_users_pct,61.4625
URY,Uruguay,2015,internet_users_pct,64.5708
URY,Uruguay,2016,internet_users_pct,66.4
URY,Uruguay,2017,internet_users_pct,70.3224
URY,Uruguay,2018,internet_users_pct,80.7268
URY,Uruguay,2019,internet_users_pct,83.3515
URY,Uruguay,2020,internet_users_pct,85.471
URY,Uruguay,2021,internet_users_pct,87.6444
URY,Uruguay,2022,internet_users_pct,89.873
URY,Uruguay,2023,internet_users_pct,89.896
UZB,Uzbekistan,1990,internet_users_pct,0.0
UZB,Uzbekistan,1995,internet_users_pct,0.00153
UZB,Uzbekistan,1996,internet_users_pct,0.00429
UZB,Uzbekistan,1997,internet_users_pct,0.0105
UZB,Uzbekistan,1998,internet_users_pct,0.0208
UZB,Uzbekistan,1999,internet_users_pct,0.0307
UZB,Uzbekistan,2000,internet_users_pct,0.484347
UZB,Uzbekistan,2001,internet_users_pct,0.597568
UZB,Uzbekistan,2002,internet_users_pct,1.08194
UZB,Uzbekistan,2003,internet_users_pct,1.9126
UZB,Uzbekistan,2004,internet_users_pct,2.59373
